#	x	y
1.7461224395732013 1.1906045215136667
1.7310728942996045 1.2881086428272903
1.8235866150703344 0.9665879831689304
1.602707658794013 1.3096796353528886
1.9932454030846036 1.2391758469290206
1.7152843053983278 1.0148937601585126
1.6721560611083828 0.8688057258077597
1.5319784861156727 1.051561403591214
1.6407306489584126 1.0495829889529957
1.9266126564753605 0.7870297209322639
1.4351067688018935 1.0993395581876129
1.8940866164444963 1.2963728540160502
1.5791986772035973 1.0474110509235723
1.7389273502901612 0.9241549057271281
1.676404918145951 1.0412283614057611
